geom_x_y;M2;N_AR
48.8686726929,2.27450050042;98.6270275;16
48.8637871231,2.28655301505;0.8303071999999999;16
48.856302262,2.27565654306;1.4866485;16
48.8692889627,2.27445673726;62.1631542;16
48.865319562,2.27152993362;173.9831798;16
48.8558952642,2.27709291531;306.9974788;16
48.8687655923,2.27531318215;25.3392531;16
48.8652529041,2.27175483294;272.4338028;16
48.8560646404,2.27750371563;67.2293738;16
48.868392193,2.27825517025;90.8770162;16
48.8653292981,2.27136604355;22.4322662;16
48.8558732153,2.2772686112;11.0451059;16
48.8681221628,2.27869675078;68.0050577;16
48.8643784188,2.27079645434;42.9354072;16
48.8562709687,2.27867889564;60.3758956;16
48.8692822548,2.27774837182;11.9739809;16
48.8649931197,2.27466596496;17.0651284;16
48.8558772581,2.27958541557;19.0022795;16
48.8683038198,2.27960786949;3.0117369;16
48.8646597096,2.27408422939;102.3601427;16
48.8562030776,2.27826027132;57.2446006;16
48.8688721019,2.27987268217;1.1972567;16
48.8650702032,2.27674605794;70.1975145;16
48.8561271811,2.2806598046;46.5870041;16
48.8689187902,2.27954715353;19.4498119;16
48.8648802802,2.27706959644;1.0046184;16
48.8557981946,2.28020990619;1.7225126;16
48.8686172093,2.27994014158;15.7662701;16
48.8643321071,2.27853400409;23.1457749;16
48.8559700113,2.28108063854;2.4744707999999997;16
48.8683303374,2.27993203419;9.5737424;16
48.8644439166,2.27754752672;48.005286;16
48.8561536877,2.28188058626;174.8529573;16
48.8683352339,2.27906647775;204.471176;16
48.8648376596,2.28131713325;12.0494205;16
48.8568377077,2.2818104041;273.9803833;16
48.8680792683,2.27878537619;25.2578557;16
48.8653136256,2.27853398244;534.4305666;16
48.8565443164,2.28169311771;13.8230983;16
48.8687477126,2.2808619094;11.2184938;16
48.8943059803,2.32754871299;11.6737612;17
48.8565675048,2.26729730726;12.687654;16
48.8688639159,2.28148128025;506.7743034;16
48.8947609501,2.32770036079;6.0899322;17
48.8569572028,2.26995055449;10.3477376;16
48.8687814109,2.28242739884;128.6740265;16
48.896083832,2.31682241333;9.2030394;17
48.8570832996,2.26968298272;3.4563387;16
48.8684045165,2.28163651859;149.6291205;16
48.8962103792,2.315693935;91.7417443;17
48.8572231317,2.26966191791;5.889893;16
48.8696813863,2.27573569783;9.3175582;16
48.8957947084,2.31365045701;2058.0212287;17
48.8563772036,2.26945505235;1.1126334;16
48.8699676343,2.27543856037;7.8688361;16
48.8953149396,2.31490063398;88.0353373;17
48.8564596483,2.26939618782;185.281595;16
48.869629042,2.27677658689;542.1195123;16
48.8948036485,2.31640648042;4.9986062;17
48.856428151,2.27131822346;22.6718871;16
48.8694440896,2.27683282964;615.2970737;16
48.8951730766,2.31658988569;7.3203774;17
48.8565084232,2.27286280308;10.9402527;16
48.8698488696,2.27905642694;501.4098113;16
48.8951854923,2.31727944416;175.8184435;17
48.8565636315,2.27618840069;245.5084487;16
48.8692096852,2.27949431666;6.8713288;16
48.8953286427,2.31720311681;2.7150342;17
48.8571201483,2.27754334719;81.4195229;16
48.8690206746,2.27961481486;35.5914396;16
48.8953979577,2.31814105747;4.3599256;17
48.8570550886,2.27790682048;216.8404517;16
48.8701806452,2.28157341733;6.4744002;16
48.8960666762,2.31880475131;10.5827999;17
48.8570903724,2.27743103557;28.0826339;16
48.8701131993,2.28231745025;11.524702;16
48.8957600549,2.31974836613;245.6234453;17
48.8564165879,2.27770065739;157.4400616;16
48.8694964115,2.28258055647;18.3552154;16
48.8961765622,2.31915067728;279.8644376;17
48.8560997448,2.27758478528;15.4007932;16
48.8694139811,2.28167563211;43.7015807;16
48.8957437333,2.31879516409;180.0948319;17
48.8586976763,2.28386261729;3.0544335;16
48.8692464764,2.28256965719;195.3010859;16
48.89507157,2.32006919414;498.4824858;17
48.8583721889,2.28586013824;9.4879119;16
48.8695383163,2.28285526225;82.0102422;16
48.8953151905,2.3224595689;1025;17
48.8586848197,2.28627944899;94.161541;16
48.8719235724,2.27231899345;971.1858309;16
48.8954818223,2.32385562832;19.1374639;17
48.8586583568,2.2880705287;20.7918129;16
48.8698588871,2.27600502333;9.0344238;16
48.8950578655,2.3241877941;11.528943;17
48.8355437368,2.32558275416;15.5807685;14
48.8701335191,2.2778997856;189.3377664;16
48.895386983,2.3266526892;11.2143825;17
48.8351957177,2.32662969013;219.4676374;14
48.8824664951,2.2900725669;7.9408535;17
48.8955143724,2.32711886077;1.7499988;17
48.8356181531,2.3270233962;1.2027942999999999;14
48.8819768704,2.29265429235;3.0899731;17
48.8959117293,2.32705548058;0.43326299999999995;17
48.835682947,2.32697813171;64.0326813;14
48.88253565,2.29202285845;96.3358359;17
48.89531871,2.32740018232;6.6632219;17
48.8352834279,2.32725880871;111.0527897;14
48.8821822521,2.29295218627;4.9844828;17
48.8954555096,2.32771239014;121.9992268;17
48.8346844719,2.32779090045;19.7730434;14
48.8820970202,2.29387510773;203.5011905;17
48.8955384472,2.31729329371;2.2500012;17
48.8349048343,2.32759911673;26.8091264;14
48.8827459315,2.29440956246;1.4096984;17
48.895395608,2.31751265714;2.3194848;17
48.8348929573,2.329073177;237.7802912;14
48.8818232134,2.29462853994;0.22929519999999998;17
48.8954422842,2.31774775714;106.9054949;17
48.8348823693,2.32895925894;16.0771273;14
48.8820493609,2.29478460369;27.8022818;17
48.8957742917,2.3184423927;1.8549992999999998;17
48.8348441642,2.3282686442;82.1086908;14
48.8823941354,2.29652670605;7.4153909;17
48.8967296252,2.32069775431;6.1367394;17
48.8352368574,2.33082332722;216.9808564;14
48.8823345557,2.29671639125;1.9249995;17
48.8968010078,2.32071132958;32.9566315;17
48.8351580771,2.33281048049;3.9485829;14
48.8709195524,2.2858535028;10.0401878;16
48.8968497193,2.32125516668;3.5859377;17
48.8349901255,2.33409170363;191.8325474;14
48.870884258,2.28603291962;2.6873725;16
48.8968231452,2.32105762966;83.9037918;17
48.836620909,2.33511443666;17.2615549;14
48.8702200989,2.29699041523;12.6618104;16
48.8965061763,2.32195151348;48.1438751;17
48.8355739456,2.33396470963;35.7011166;14
48.8820095306,2.2957116963;4.5807991;17
48.8342934611,2.27036119641;145.0919994;15
48.8357802056,2.33442070608;21.0662901;14
48.8819642101,2.29749399323;98.5854477;17
48.8344928979,2.27110936205;1336.1309107;15
48.835594575,2.33604518321;25.7262076;14
48.8709717762,2.28555294187;224.1373865;16
48.8960829137,2.3224657535;52.9146236;17
48.8358481962,2.33704568581;7.6227158;14
48.8710140619,2.28575659038;282.3355464;16
48.8962197717,2.3228565219;79.689624;17
48.8351708774,2.33747915215;2.2779997;14
48.8704035723,2.28817949031;1.1352688;16
48.8959902804,2.32235962005;24.3304018;17
48.8361073517,2.33857158591;20.9318107;14
48.870531612,2.28652092407;4.7135915;16
48.896017439,2.3226596639;81.4148691;17
48.8360702678,2.33925644074;245.7709222;14
48.8705255764,2.28639450907;74.9614653;16
48.8960409447,2.32296653739;69.1617081;17
48.8348686544,2.33837923511;18.0192941;14
48.8709432845,2.29089039319;62.4517679;16
48.8961572364,2.32303433847;49.0367008;17
48.8355479397,2.33919163139;13.9041164;14
48.8706544747,2.2905952013;86.9341271;16
48.8370636299,2.27496723504;5.0976389;15
48.8356353105,2.33937575295;3.9590484999999997;14
48.8704767796,2.2888930171;12.8317661;16
48.837155365,2.27480808413;59.3959329;15
48.8358053566,2.34080275979;578.6753638;14
48.8713199653,2.28978793;9.4908892;16
48.8370932857,2.27508514337;52.829158;15
48.8353854277,2.34061644567;19.9036411;14
48.871151353,2.28951541128;4.0209141;16
48.8371580073,2.27484848446;8.1862631;15
48.8360171865,2.32609655099;327.1356759;14
48.8705979118,2.29404385618;29.4341714;16
48.8371541583,2.27518623733;2.0087752;15
48.8358537628,2.32631149297;109.5315857;14
48.8710466172,2.29268731896;4.3826504;16
48.8343678936,2.27822194337;93.8756291;15
48.8361711278,2.32625277691;138.4118437;14
48.8709680144,2.2913241679;611.0960027;16
48.8345543637,2.27715718382;83.2417257;15
48.835787519,2.3257267582;25.0429678;14
48.8706292863,2.29122137988;89.9084746;16
48.8342156153,2.28177016177;17.75224;15
48.8360953693,2.32705721488;4.5682173;14
48.8711617801,2.29447976757;51.0291758;16
48.8380841733,2.26971744043;105.0705524;15
48.8356956962,2.32722260369;136.4077759;14
48.8712612223,2.29460898511;10.2612038;16
48.8365809538,2.27707584338;21.5160961;15
48.8357271877,2.32768586062;2.022426;14
48.870820914,2.29486296836;385.351682;16
48.8359359075,2.27981417864;30.202665;15
48.8355855002,2.32775661766;2.1059999;14
48.8716571967,2.28572129126;60.8087923;16
48.8359570561,2.27973125488;2.3204282;15
48.8360319512,2.3310026158;102.0456702;14
48.8710563305,2.28611891739;10.6389842;16
48.8371045315,2.27829271841;7.9810832;15
48.8359865479,2.3312979316;3.8893424;14
48.8711479827,2.28782200022;5.3662773999999995;16
48.8355449935,2.27776152932;0.024037199999999998;15
48.8360150856,2.33220418425;8.1562305;14
48.8711621415,2.28751935654;462.5366486;16
48.8372958963,2.27891060909;5.2385651;15
48.8357738098,2.33332417554;157.5388706;14
48.8712169902,2.28828395929;374.3275659;16
48.8373463114,2.2789368757;33.2658765;15
48.835927929,2.33336051616;109.2864783;14
48.8716946408,2.28750077405;57.7534241;16
48.835204198,2.27830434346;150.9372517;15
48.8364956249,2.3333286363;309.0089976;14
48.8717652256,2.28902725218;101.5416085;16
48.8387223502,2.27068200593;261.1687208;15
48.8360095395,2.33437255379;133.4838604;14
48.8723862388,2.29279005786;320.3754848;16
48.8366737416,2.27661152072;5.3434846;15
48.8571673482,2.28035058697;5.2042032;16
48.8716618907,2.29287417609;4.7752381;16
48.8369203678,2.27913068604;175.5932893;15
48.8567408268,2.27994136112;13.2217157;16
48.8710256925,2.29079801692;75.7610768;16
48.836163049,2.27892059444;45.7084063;15
48.8565854573,2.2798249479;3.7103054;16
48.8711303487,2.29022535975;10.5074198;16
48.8368424338,2.28023416701;12.1151353;15
48.8568512919,2.28103485441;5.7830689;16
48.8712044098,2.29013720793;95.8658801;16
48.836926516,2.28030479435;13.2515974;15
48.8570821223,2.27132939404;356.4486416;16
48.8721163419,2.29587693254;105.4282682;16
48.837543097,2.28188547664;5.1337294;15
48.8577061008,2.27179506286;100.6314127;16
48.8723408341,2.28807537165;7.8786622;16
48.837409632,2.27370491158;1.8093957;15
48.8575254418,2.27185933512;51.1492114;16
48.8722392281,2.28912609025;150.4641364;16
48.8373400558,2.27389946603;2.6099987000000002;15
48.8573252552,2.27183671374;6.1901135;16
48.8720268018,2.28681513429;17.0418845;16
48.8388153914,2.27372504615;485.2658812;15
48.8579380898,2.27342085663;532.5544875;16
48.8723753071,2.29067580309;13.8119614;16
48.8373446415,2.27612094831;2.5280722;15
48.8572276842,2.27417566395;39.4845333;16
48.8911233727,2.30160628143;9.5828416;17
48.8391075496,2.27949945025;6.9181223;15
48.8573626575,2.2779255403;469.7097196;16
48.8903513753,2.30240669305;1.4999987;17
48.8391453549,2.27920182382;7.4290492;15
48.8575930198,2.27810486925;6.0200737;16
48.8905969685,2.30281082085;1.4999995;17
48.8391836552,2.27714379571;71.2355603;15
48.8576019285,2.27808423478;1.4737567;16
48.8903212387,2.30288058109;98.4650248;17
48.8390965264,2.27706390013;11.4479987;15
48.856918269,2.27927613707;48.1592518;16
48.8897599602,2.30199128081;1.5000000999999998;17
48.8389959702,2.27708342022;19.3506236;15
48.8570232657,2.27892212607;184.055784;16
48.878213332,2.39914903729;3.5082263;19
48.8388747879,2.27720756813;5.736001;15
48.8398262437,2.32988099273;5.1054487;14
48.8774189688,2.39869653269;28.5166528;19
48.8374064636,2.27660434426;8.656197;15
48.8572453295,2.28032789409;15.1972161;16
48.8773388772,2.39909504568;50.8870261;19
48.8368641669,2.27601972485;212.1204363;15
48.857050194,2.28188121753;10.2143448;16
48.8773194867,2.3989213407;1.4946044;19
48.83722682,2.27648970418;2.8713386;15
48.8395559062,2.33269996061;2.2044978;14
48.8774793002,2.3987292281;15.9450398;19
48.8828134689,2.29843357513;1.449999;17
48.8397129114,2.33293944094;2.5833663;14
48.8777680556,2.40231898393;23.7977705;19
48.8833545078,2.29842679414;73.7586645;17
48.8400959565,2.33214546773;11.0320191;14
48.8778258244,2.40331318025;22.3736152;19
48.8830484349,2.29889576156;6.5988518;17
48.8400064154,2.3332807975;6.4285008999999995;14
48.8775880703,2.40235637265;44.1328851;19
48.882835321,2.29926579882;1.7500007;17
48.840111954,2.33225368981;8.4026367;14
48.8777881373,2.40469319046;291.5157377;19
48.8826866332,2.29867631712;179.7429987;17
48.839847931,2.33199280715;55.8391279;14
48.8776462241,2.40564524977;4.8793152;19
48.8828528744,2.29883311435;3.036135;17
48.8396272741,2.33332121478;244.7929181;14
48.8773943364,2.40517324994;171.2399163;19
48.8832017644,2.29928899712;94.127573;17
48.8397109311,2.33284891379;22.5487939;14
48.8773536221,2.40449165828;2.0192509;19
48.8828165919,2.30492313568;205.8307651;17
48.8398190021,2.33436517255;1.358733;14
48.8774498823,2.40378057715;86.0326909;19
48.8657014433,2.29395755991;20.7000004;16
48.8395470628,2.33502557123;122.0942755;14
48.8784734043,2.40709679483;13.2895832;19
48.8662314409,2.29400038411;2.4756856;16
48.840925649,2.32242085058;142.3522276;14
48.8780512002,2.388408056;9.6037488;19
48.8828728929,2.3062297353;65.3553061;17
48.8407114839,2.32303307837;1.3778519;14
48.8781614358,2.38819903177;8.2115318;19
48.88275186,2.30512653157;7.5931337;17
48.8411207186,2.32379550126;7.4246971;14
48.8780885476,2.38828752405;221.3437574;19
48.8825772677,2.30650345197;5.9912510999999995;17
48.8418375304,2.32363129671;170.1509388;14
48.8784183229,2.39360981352;324.9960642;19
48.8824805043,2.30654199034;21.7493552;17
48.8408953919,2.32422357572;29.5299871;14
48.8781497757,2.39330848073;1.5447136000000001;19
48.8826536829,2.30634124816;5.6511686;17
48.8409972675,2.32437359955;14.4811257;14
48.878219032,2.39345091431;9.439276;19
48.8829695008,2.30723739348;4.9670341;17
48.8407259968,2.32507751626;0.5001983999999999;14
48.8780915486,2.39336417909;1.7080003;19
48.8660428038,2.29544324353;15.8067313;16
48.8407663295,2.32725712993;269.0871474;14
48.878648743,2.39636563248;179.8949656;19
48.8658951507,2.29526719093;44.5384083;16
48.8407834208,2.32794293559;26.009373;14
48.878164776,2.3960579147;8.4799087;19
48.8658889302,2.29875569006;201.6081106;16
48.841434957,2.32782754363;20.2859266;14
48.8808192033,2.37360089697;163.7213248;19
48.8665373882,2.28667090661;142.9552905;16
48.8404303492,2.32959772613;41.939298;14
48.880235496,2.37438902067;1.8927106999999999;19
48.8663331747,2.28680694739;218.0289845;16
48.8402681355,2.32984360308;79.2001795;14
48.8808816697,2.37534960047;168.904851;19
48.8664194445,2.28789882139;122.0549268;16
48.8410105246,2.32873153248;39.0458;14
48.8801763046,2.37513227266;7.5727744;19
48.8662801009,2.28788346015;121.2124624;16
48.8409628775,2.32957598948;214.0571059;14
48.8805542798,2.37567094605;72.6795008;19
48.8664444354,2.28872266467;148.8990688;16
48.8406629499,2.33081482006;114.6770201;14
48.8806765874,2.3781121294;1487.7336507;19
48.8668153416,2.28957274826;333.2013498;16
48.8358414422,2.33931340861;18.2636404;14
48.8810774473,2.37415147266;96.9675551;19
48.866493214,2.29137139263;412.536283;16
48.835787804,2.3392744279;24.5867757;14
48.880972876,2.37486564281;1.6795149;19
48.8665835288,2.29290916601;100.3688637;16
48.8359397213,2.33822301833;62.5853388;14
48.8809050161,2.37454765058;10.4980393;19
48.8667558892,2.29411189425;5.3785012;16
48.8359385044,2.33794266687;2.2940683;14
48.8815614142,2.37452703977;11.3439504;19
48.8666264626,2.29831033981;33.7624711;16
48.8369118608,2.32387795116;135.6122186;14
48.881588925,2.37522476948;7.6330304;19
48.866206574,2.29899125198;178.4339703;16
48.8362555555,2.32389162864;28.6334149;14
48.8809669253,2.37542175813;1.2599993999999999;19
48.8668904139,2.2872658497;45.7464128;16
48.8364559034,2.32375723352;26.0385481;14
48.8809158374,2.37505513431;27.5416906;19
48.8670142157,2.28713082669;68.8341535;16
48.8368256314,2.32478577743;89.6918127;14
48.88205795,2.37689016184;562.4885537;19
48.8671062926,2.28638105205;0.4495344;16
48.8396818163,2.32778607139;167.8901456;14
48.8812458137,2.37780886688;15.6647826;19
48.8670039509,2.28618804646;2.0151799;16
48.8394885166,2.32695232108;39.6969777;14
48.8812075356,2.37997317118;11.1924136;19
48.8670874059,2.28691409876;4.4407689;16
48.8398861731,2.32780302858;21.1570703;14
48.8813203439,2.37997798987;2.0409999;19
48.8670871004,2.28899184894;15.2374804;16
48.8379137811,2.33045988971;62.442039199999996;14
48.8811603726,2.38017755834;1.6537046;19
48.8668427073,2.28795483499;226.8797371;16
48.8375551097,2.33069269732;428.2118477;14
48.8996495349,2.36862993817;433.3402326;18
48.8669724985,2.28892560195;207.3120936;16
48.8364210616,2.33123741215;9.3070243;14
48.8992944332,2.36988418324;1215;18
48.8670010193,2.28832129127;155.1099642;16
48.8366143683,2.33099004489;200.8840773;14
48.9000879448,2.36859684106;19.2249764;18
48.8668081837,2.29250186681;331.798572;16
48.8272429919,2.32188141718;41.3681151;14
48.9014453182,2.36280179542;1.0802366;18
48.8520381779,2.26922728832;30.8091495;16
48.826766511,2.3231867594;41.9166076;14
48.8842144148,2.35028765921;9.3315597;18
48.851295064,2.2730673398;2.3099995;16
48.8264998334,2.32304486011;9.4017804;14
48.8840347999,2.34979186118;261.9067904;18
48.8513177117,2.27313789054;172.9334707;16
48.8267709471,2.32391722497;228.0062795;14
48.8841562581,2.35058287518;1.8759386999999998;18
48.8513366243,2.27253891795;29.9783947;16
48.827017725,2.32410568351;9.1730537;14
48.8848774959,2.34988962209;10.3349232;18
48.8512429193,2.27244695568;0.8331251;16
48.8266528954,2.32433538633;100.302585;14
48.8847637783,2.34988865518;4.9947575;18
48.8522481246,2.27498659647;2.4510667;16
